transaction_id,clearing_mti,clearing_delay_hours,amount,amount_minor,settled_amount,settled_amount_minor,currency,interchange_fee_minor,mcc,merchant_id,mid,acquirer_bin
TX_00000472,0200,40,2791.88,279188,2791.8808489765565,279188,INR,4886,5541,M_5541_00129,MID_400814_000129,400814
TX_00000473,0200,31,15610.27,1561027,1583.61,158361,INR,2771,5542,M_5542_00060,MID_400814_000060,400814
TX_00000474,0200,69,174812.7,17481270,174812.6993821782,17481270,INR,305922,5944,M_5944_00072,MID_607152_000072,607152
TX_00000475,0200,31,733.21,73321,733.2139613948734,73321,INR,1283,5732,M_5732_00045,MID_459110_000045,459110
TX_00000476,0200,48,425.36,42536,425.3601124252872,42536,INR,744,5814,M_5814_00089,MID_524180_000089,524180
TX_00000477,0200,56,314.09,31409,314.0949597798287,31409,INR,550,5814,M_5814_00066,MID_524180_000066,524180
TX_00000478,0200,70,1722.88,172288,1722.8790719796589,172288,INR,3015,5411,M_5411_00015,MID_607152_000015,607152
TX_00000479,0200,43,264.9,26490,300.17,30017,INR,525,5812,M_5812_00102,MID_607152_000102,607152
TX_00000480,0200,26,892.5,89250,892.4952985144677,89250,INR,1562,5541,M_5541_00113,MID_459110_000113,459110
TX_00000481,0200,26,5059.38,505938,5059.381798174223,505938,INR,8854,5812,M_5812_00021,MID_400814_000021,400814
TX_00000482,0200,42,2686.88,268688,3045.18,304518,INR,5329,5812,M_5812_00021,MID_400814_000021,400814
TX_00000483,0200,32,1438.09,143809,1438.0888687467482,143809,INR,2517,5912,M_5912_00003,MID_524180_000003,524180
TX_00000484,0200,49,902.24,90224,902.2390958630634,90224,INR,1579,5814,M_5814_00066,MID_524180_000066,524180
TX_00000485,0200,65,893.94,89394,893.9363555584288,89394,INR,1564,5411,M_5411_00028,MID_607152_000028,607152
TX_00000486,0200,37,2747.8,274780,2747.803737629766,274780,INR,4809,5999,M_5999_00142,MID_459110_000142,459110
TX_00000487,0200,70,183797.73,18379773,183797.7302103298,18379773,INR,321646,5944,M_5944_00072,MID_607152_000072,607152
TX_00000488,0200,56,1819.11,181911,1819.1122550347557,181911,INR,3183,5912,M_5912_00105,MID_607152_000105,607152
TX_00000489,0200,37,1034.04,103404,2153.5,215350,INR,3769,5542,M_5542_00053,MID_524180_000053,524180
TX_00000490,0200,54,1358.01,135801,1358.0061202865206,135801,INR,2377,5311,M_5311_00020,MID_400814_000020,400814
TX_00000491,0200,28,1274.5,127450,1456.6,145660,INR,2549,5812,M_5812_00107,MID_400814_000107,400814
TX_00000492,0200,30,2110.81,211081,2110.8077006917197,211081,INR,3694,5311,M_5311_00055,MID_524180_000055,524180
TX_00000493,0200,32,547.37,54737,610.86,61086,INR,1069,5812,M_5812_00021,MID_400814_000021,400814
TX_00000494,0200,55,1162.9,116290,1162.9041116725136,116290,INR,2035,5541,M_5541_00143,MID_607152_000143,607152
TX_00000495,0200,66,876.35,87635,876.3496426228508,87635,INR,1534,5999,M_5999_00142,MID_459110_000142,459110
TX_00000496,0200,50,1608.92,160892,1608.9229519483672,160892,INR,2816,5999,M_5999_00142,MID_459110_000142,459110
TX_00000497,0200,40,1751.13,175113,1945.05,194505,INR,3404,5812,M_5812_00021,MID_400814_000021,400814
TX_00000498,0200,24,1413.91,141391,1413.908826142704,141391,INR,2474,5814,M_5814_00066,MID_524180_000066,524180
TX_00000499,0200,24,1045.19,104519,1045.1884198562896,104519,INR,1829,5999,M_5999_00142,MID_459110_000142,459110
TX_00000500,0200,63,1815.37,181537,1815.3707877364773,181537,INR,3177,5541,M_5541_00119,MID_524180_000119,524180
TX_00000501,0200,52,10344.69,1034469,11813.56,1181356,INR,20674,5812,M_5812_00021,MID_400814_000021,400814
TX_00000502,0200,37,174574.16,17457416,174574.16303453743,17457416,INR,305505,5944,M_5944_00072,MID_607152_000072,607152
TX_00000503,0200,53,565.98,56598,565.9826203038934,56598,INR,990,5411,M_5411_00058,MID_607152_000058,607152
TX_00000504,0200,71,1026.34,102634,1026.3401962293951,102634,INR,1796,5814,M_5814_00066,MID_524180_000066,524180
TX_00000505,0200,25,309.51,30951,342.31,34231,INR,599,5812,M_5812_00145,MID_607152_000145,607152
TX_00000506,0200,61,126698.5,12669850,126698.5,12669850,INR,221722,6513,M_6513_00022,MID_400814_000022,400814
TX_00000507,0200,28,2302.64,230264,2302.6403085705565,230264,INR,4030,5541,M_5541_00113,MID_459110_000113,459110
TX_00000508,0200,28,1729.29,172929,2764.99,276499,INR,4839,5542,M_5542_00080,MID_400814_000080,400814
TX_00000509,0200,43,2838.74,283874,2838.7415659026974,283874,INR,4968,5541,M_5541_00134,MID_400814_000134,400814
TX_00000510,0200,27,1784.21,178421,1784.2095067580517,178421,INR,3122,5814,M_5814_00016,MID_524180_000016,524180
TX_00000511,0200,56,2131.48,213148,2338.4,233840,INR,4092,5542,M_5542_00053,MID_524180_000053,524180
TX_00000512,0200,35,3468.73,346873,3468.7253575051377,346873,INR,6070,5311,M_5311_00138,MID_607152_000138,607152
TX_00000513,0200,61,2161.63,216163,2161.631953138466,216163,INR,3783,5411,M_5411_00059,MID_524180_000059,524180
TX_00000514,0200,35,833.48,83348,994.04,99404,INR,1740,5812,M_5812_00021,MID_400814_000021,400814
TX_00000515,0200,29,2413.16,241316,2413.1613737943585,241316,INR,4223,5999,M_5999_00142,MID_459110_000142,459110
TX_00000516,0200,36,186644.5,18664450,186644.50208447984,18664450,INR,326628,5944,M_5944_00002,MID_524180_000002,524180
TX_00000517,0200,28,615.83,61583,615.8338258283816,61583,INR,1078,5944,M_5944_00072,MID_607152_000072,607152
TX_00000518,0200,51,934.78,93478,934.7820526860531,93478,INR,1636,5311,M_5311_00079,MID_607152_000079,607152
TX_00000519,0200,40,1581.93,158193,1581.927478879858,158193,INR,2768,5411,M_5411_00097,MID_524180_000097,524180
TX_00000520,0200,52,5937.37,593737,6949.26,694926,INR,12161,5812,M_5812_00021,MID_400814_000021,400814
TX_00000521,0200,37,457.25,45725,457.24650452909964,45725,INR,800,5814,M_5814_00089,MID_524180_000089,524180
TX_00000522,0200,26,1836.5,183650,1836.501758340386,183650,INR,3214,5411,M_5411_00068,MID_524180_000068,524180
TX_00000523,0200,44,1162.33,116233,1162.329752627236,116233,INR,2034,5814,M_5814_00092,MID_459110_000092,459110
TX_00000524,0200,57,3862.71,386271,3862.7082814871032,386271,INR,6760,5732,M_5732_00018,MID_607152_000018,607152
TX_00000525,0200,52,1477.91,147791,1477.906825887624,147791,INR,2586,5411,M_5411_00050,MID_524180_000050,524180
TX_00000526,0200,50,227.96,22796,227.96175100440473,22796,INR,399,5411,M_5411_00058,MID_607152_000058,607152
TX_00000527,0200,63,829.36,82936,968.87,96887,INR,1696,5812,M_5812_00021,MID_400814_000021,400814
TX_00000528,0200,58,7070.61,707061,8256.14,825614,INR,14448,5812,M_5812_00021,MID_400814_000021,400814
TX_00000529,0200,31,2007.93,200793,2240.27,224027,INR,3920,5812,M_5812_00021,MID_400814_000021,400814
TX_00000530,0200,62,384.9,38490,1834.65,183465,INR,3211,5542,M_5542_00053,MID_524180_000053,524180
TX_00000531,0200,33,5105.54,510554,1798.69,179869,INR,3148,5542,M_5542_00053,MID_524180_000053,524180
TX_00000532,0200,28,580.12,58012,580.120123635351,58012,INR,1015,5541,M_5541_00120,MID_400814_000120,400814
TX_00000533,0200,30,3332.58,333258,3332.5780129145805,333258,INR,5832,5541,M_5541_00119,MID_524180_000119,524180
TX_00000534,0200,24,1466.23,146623,2414.3,241430,INR,4225,5542,M_5542_00077,MID_400814_000077,400814
TX_00000535,0200,64,2669.4,266940,2669.398539723258,266940,INR,4671,5812,M_5812_00145,MID_607152_000145,607152
TX_00000536,0200,56,397.32,39732,1686.16,168616,INR,2951,5542,M_5542_00053,MID_524180_000053,524180
TX_00000537,0200,59,340.94,34094,340.94173826071415,34094,INR,597,5411,M_5411_00098,MID_524180_000098,524180
TX_00000538,0200,52,5861.49,586149,5861.492707896477,586149,INR,10258,5411,M_5411_00111,MID_607152_000111,607152
TX_00000539,0200,63,1691.74,169174,1973.13,197313,INR,3453,5812,M_5812_00021,MID_400814_000021,400814
TX_00000540,0200,44,263.52,26352,263.5242857048031,26352,INR,461,5411,M_5411_00036,MID_459110_000036,459110
TX_00000541,0200,45,1358.4,135840,1358.402832270958,135840,INR,2377,5411,M_5411_00036,MID_459110_000036,459110
TX_00000542,0200,67,3319.14,331914,3319.1397556691477,331914,INR,5808,5411,M_5411_00015,MID_607152_000015,607152
TX_00000543,0200,51,1977.43,197743,1977.429825896671,197743,INR,3461,5541,M_5541_00113,MID_459110_000113,459110
TX_00000544,0200,67,1316.25,131625,1316.254180660327,131625,INR,2303,5411,M_5411_00149,MID_524180_000149,524180
TX_00000545,0200,48,778.27,77827,778.2652126731983,77827,INR,1362,5999,M_5999_00142,MID_459110_000142,459110
TX_00000546,0200,53,915.62,91562,1074.33,107433,INR,1880,5812,M_5812_00021,MID_400814_000021,400814
TX_00000547,0200,24,269342.6,26934260,269342.6,26934260,INR,471350,6051,M_6051_00023,MID_400814_000023,400814
TX_00000548,0200,45,798.41,79841,945.79,94579,INR,1655,5812,M_5812_00021,MID_400814_000021,400814
TX_00000549,0200,26,1372.2,137220,1372.2026431082347,137220,INR,2401,5411,M_5411_00128,MID_524180_000128,524180
TX_00000550,0200,55,440.4,44040,440.4021955132096,44040,INR,771,5999,M_5999_00142,MID_459110_000142,459110
TX_00000551,0200,29,629.84,62984,629.8423138792435,62984,INR,1102,5999,M_5999_00142,MID_459110_000142,459110
TX_00000552,0200,41,537.32,53732,2093.94,209394,INR,3664,5542,M_5542_00053,MID_524180_000053,524180
TX_00000553,0200,24,1273.76,127376,1417.35,141735,INR,2480,5812,M_5812_00021,MID_400814_000021,400814
TX_00000554,0200,64,259095.67,25909567,259095.67,25909567,INR,453417,6051,M_6051_00023,MID_400814_000023,400814
TX_00000555,0200,44,2192.59,219259,2192.5875265431005,219259,INR,3837,5311,M_5311_00138,MID_607152_000138,607152
TX_00000556,0200,57,640.74,64074,761.11,76111,INR,1332,5812,M_5812_00021,MID_400814_000021,400814
TX_00000557,0200,55,1509.93,150993,1509.9297313253421,150993,INR,2642,5814,M_5814_00089,MID_524180_000089,524180
TX_00000558,0200,29,426.8,42680,426.8043390128182,42680,INR,747,5999,M_5999_00142,MID_459110_000142,459110
TX_00000559,0200,58,615.73,61573,615.7282637667731,61573,INR,1078,5541,M_5541_00019,MID_524180_000019,524180
TX_00000560,0200,58,1402.12,140212,1402.1190451276025,140212,INR,2454,5311,M_5311_00138,MID_607152_000138,607152
TX_00000561,0200,63,2024.13,202413,2024.134455229978,202413,INR,3542,5541,M_5541_00134,MID_400814_000134,400814
TX_00000562,0200,66,2028.2,202820,2861.06,286106,INR,5007,5542,M_5542_00053,MID_524180_000053,524180
TX_00000563,0200,48,347.38,34738,347.380017337189,34738,INR,608,5541,M_5541_00129,MID_400814_000129,400814
TX_00000564,0200,59,2484.59,248459,2562.1,256210,INR,4484,5542,M_5542_00053,MID_524180_000053,524180
TX_00000565,0200,60,344.85,34485,344.84749663821935,34485,INR,603,5541,M_5541_00129,MID_400814_000129,400814
TX_00000566,0200,50,3368.43,336843,3368.431675057814,336843,INR,5895,5812,M_5812_00021,MID_400814_000021,400814
TX_00000567,0200,56,3180.05,318005,3180.049184546284,318005,INR,5565,5999,M_5999_00142,MID_459110_000142,459110
TX_00000568,0200,26,858.51,85851,858.5067077248666,85851,INR,1502,5541,M_5541_00113,MID_459110_000113,459110
TX_00000569,0200,59,6579.6,657960,6579.602494629062,657960,INR,11514,5541,M_5541_00019,MID_524180_000019,524180
TX_00000570,0200,69,26495.7,2649570,26495.700137869328,2649570,INR,46367,5999,M_5999_00142,MID_459110_000142,459110
TX_00000571,0200,34,708.7,70870,708.7012508572612,70870,INR,1240,5541,M_5541_00113,MID_459110_000113,459110
TX_00000572,0200,24,180893.49,18089349,180893.4914676459,18089349,INR,316564,5541,M_5541_00143,MID_607152_000143,607152
TX_00000573,0200,24,3932.18,393218,3932.184986377342,393218,INR,6881,5541,M_5541_00113,MID_459110_000113,459110
TX_00000574,0200,65,1837.29,183729,1837.2907340009933,183729,INR,3215,5541,M_5541_00132,MID_607152_000132,607152
TX_00000575,0200,51,1746.98,174698,1926.75,192675,INR,3372,5812,M_5812_00021,MID_400814_000021,400814
TX_00000576,0200,63,1382.32,138232,1382.322691864827,138232,INR,2419,5541,M_5541_00113,MID_459110_000113,459110
TX_00000577,0200,60,2080.95,208095,2079.14,207914,INR,3638,5542,M_5542_00077,MID_400814_000077,400814
TX_00000578,0200,34,1216.05,121605,1216.0540903851463,121605,INR,2128,5411,M_5411_00070,MID_400814_000070,400814
TX_00000579,0200,36,2774.46,277446,2774.4616112196336,277446,INR,4855,5541,M_5541_00113,MID_459110_000113,459110
TX_00000580,0200,68,92745.96,9274596,92745.96,9274596,INR,162305,5732,M_5732_00082,MID_607152_000082,607152
TX_00000581,0200,30,10593.7,1059370,10593.695864608924,1059370,INR,18539,5814,M_5814_00066,MID_524180_000066,524180
TX_00000582,0200,53,1609.27,160927,1820.08,182008,INR,3185,5812,M_5812_00021,MID_400814_000021,400814
TX_00000583,0200,25,1819.01,181901,1819.0103962184348,181901,INR,3183,5411,M_5411_00051,MID_400814_000051,400814
TX_00000584,0200,58,2696.98,269698,2316.59,231659,INR,4054,5542,M_5542_00060,MID_400814_000060,400814
TX_00000585,0200,55,578.84,57884,578.84,57884,INR,1013,5311,M_5311_00079,MID_607152_000079,607152
TX_00000586,0200,46,1232.8,123280,1608.21,160821,INR,2814,5542,M_5542_00053,MID_524180_000053,524180
TX_00000587,0200,33,4364.08,436408,5235.16,523516,INR,9162,5812,M_5812_00021,MID_400814_000021,400814
TX_00000588,0200,59,1501.39,150139,1743.13,174313,INR,3050,5812,M_5812_00021,MID_400814_000021,400814
TX_00000589,0200,66,2042.44,204244,2042.4378648382003,204244,INR,3574,5311,M_5311_00116,MID_524180_000116,524180
TX_00000590,0200,60,2286.97,228697,2277.84,227784,INR,3986,5542,M_5542_00077,MID_400814_000077,400814
TX_00000591,0200,25,839.93,83993,839.9271978009514,83993,INR,1470,5311,M_5311_00116,MID_524180_000116,524180
TX_00000592,0200,46,3648.25,364825,3648.247725524427,364825,INR,6384,5814,M_5814_00066,MID_524180_000066,524180
TX_00000593,0200,25,643.3,64330,643.3029002303225,64330,INR,1126,5812,M_5812_00021,MID_400814_000021,400814
TX_00000594,0200,63,2862.53,286253,2862.53151232463,286253,INR,5009,5812,M_5812_00021,MID_400814_000021,400814
TX_00000595,0200,65,823.52,82352,972.03,97203,INR,1701,5812,M_5812_00021,MID_400814_000021,400814
TX_00000596,0200,69,1126.99,112699,1126.9922455745334,112699,INR,1972,5311,M_5311_00116,MID_524180_000116,524180
TX_00000597,0200,69,419.24,41924,481.78,48178,INR,843,5812,M_5812_00021,MID_400814_000021,400814
TX_00000598,0200,29,6312.19,631219,6312.1931552534625,631219,INR,11046,5411,M_5411_00059,MID_524180_000059,524180
TX_00000599,0200,53,2995.03,299503,2995.0290107456008,299503,INR,5241,5999,M_5999_00142,MID_459110_000142,459110
TX_00000600,0200,34,12584.64,1258464,12584.642770922812,1258464,INR,22023,5812,M_5812_00145,MID_607152_000145,607152
TX_00000601,0200,31,529.97,52997,3122.88,312288,INR,5465,5542,M_5542_00053,MID_524180_000053,524180
TX_00000602,0200,42,1491.25,149125,1491.2486012154304,149125,INR,2610,5411,M_5411_00015,MID_607152_000015,607152
TX_00000603,0200,37,2390.81,239081,2654.54,265454,INR,4645,5812,M_5812_00021,MID_400814_000021,400814
TX_00000604,0200,42,1036.32,103632,1220.47,122047,INR,2136,5812,M_5812_00021,MID_400814_000021,400814
TX_00000605,0200,24,2754.91,275491,3161.15,316115,INR,5532,5812,M_5812_00021,MID_400814_000021,400814
TX_00000606,0200,65,1094.31,109431,1094.3117948856675,109431,INR,1915,5814,M_5814_00066,MID_524180_000066,524180
TX_00000607,0200,70,940.92,94092,940.9178873925185,94092,INR,1647,5541,M_5541_00129,MID_400814_000129,400814
TX_00000608,0200,34,15827.25,1582725,3257.51,325751,INR,5701,5542,M_5542_00060,MID_400814_000060,400814
TX_00000609,0200,63,7116.15,711615,8257.76,825776,INR,14451,5812,M_5812_00075,MID_524180_000075,524180
TX_00000610,0200,64,1075.43,107543,1976.69,197669,INR,3459,5542,M_5542_00053,MID_524180_000053,524180
TX_00000611,0200,50,2013.0,201300,2013.0016662223359,201300,INR,3523,5541,M_5541_00113,MID_459110_000113,459110
TX_00000612,0200,57,4007.86,400786,2744.58,274458,INR,4803,5542,M_5542_00053,MID_524180_000053,524180
TX_00000613,0200,66,1685.5,168550,1685.5043416962158,168550,INR,2950,5541,M_5541_00113,MID_459110_000113,459110
TX_00000614,0200,58,1827.03,182703,1827.0311324781985,182703,INR,3197,5311,M_5311_00138,MID_607152_000138,607152
TX_00000615,0200,58,1093.68,109368,1093.681146558215,109368,INR,1914,5411,M_5411_00058,MID_607152_000058,607152
TX_00000616,0200,33,1930.18,193018,2168.23,216823,INR,3794,5812,M_5812_00021,MID_400814_000021,400814
TX_00000617,0200,53,2919.61,291961,2919.6134942996123,291961,INR,5109,5814,M_5814_00026,MID_400814_000026,400814
TX_00000618,0200,69,3554.47,355447,3554.4701878451115,355447,INR,6220,5912,M_5912_00048,MID_524180_000048,524180
TX_00000619,0200,71,8112.24,811224,8112.241365577536,811224,INR,14196,5999,M_5999_00142,MID_459110_000142,459110
TX_00000620,0200,39,1409.52,140952,1578.43,157843,INR,2762,5812,M_5812_00021,MID_400814_000021,400814
TX_00000621,0200,39,1242.01,124201,1242.0073514233798,124201,INR,2174,5541,M_5541_00113,MID_459110_000113,459110
TX_00000622,0200,68,2154.92,215492,2154.9232835891476,215492,INR,3771,5814,M_5814_00092,MID_459110_000092,459110
TX_00000623,0200,71,3015.4,301540,3491.9,349190,INR,6111,5542,M_5542_00077,MID_400814_000077,400814
TX_00000624,0200,55,2137.48,213748,2383.77,238377,INR,4172,5812,M_5812_00021,MID_400814_000021,400814
TX_00000625,0200,66,2514.29,251429,2514.288616160343,251429,INR,4400,5541,M_5541_00113,MID_459110_000113,459110
TX_00000626,0200,39,2589.42,258942,2589.4227473229726,258942,INR,4531,5814,M_5814_00066,MID_524180_000066,524180
TX_00000627,0200,61,1085.5,108550,1273.2,127320,INR,2228,5812,M_5812_00043,MID_400814_000043,400814
TX_00000628,0200,35,2766.9,276690,3146.3,314630,INR,5506,5812,M_5812_00021,MID_400814_000021,400814
TX_00000629,0200,25,1580.08,158008,1580.0841432888662,158008,INR,2765,5814,M_5814_00066,MID_524180_000066,524180
TX_00000630,0200,68,1370.04,137004,1585.71,158571,INR,2775,5812,M_5812_00021,MID_400814_000021,400814
TX_00000631,0200,40,1493.71,149371,1493.7097843992058,149371,INR,2614,5999,M_5999_00142,MID_459110_000142,459110
TX_00000632,0200,45,6455.69,645569,6455.694481052667,645569,INR,11297,5812,M_5812_00021,MID_400814_000021,400814
TX_00000633,0200,69,1009.38,100938,1201.3,120130,INR,2102,5812,M_5812_00021,MID_400814_000021,400814
TX_00000634,0200,53,410.77,41077,2072.55,207255,INR,3627,5542,M_5542_00053,MID_524180_000053,524180
TX_00000635,0200,29,1374.11,137411,1569.76,156976,INR,2747,5812,M_5812_00081,MID_400814_000081,400814
TX_00000636,0200,48,452.61,45261,452.6072583004949,45261,INR,792,5411,M_5411_00058,MID_607152_000058,607152
TX_00000637,0200,65,1156.13,115613,2877.46,287746,INR,5036,5542,M_5542_00053,MID_524180_000053,524180
TX_00000638,0200,41,3688.95,368895,3688.949059764415,368895,INR,6456,5999,M_5999_00142,MID_459110_000142,459110
TX_00000639,0200,46,3392.14,339214,4057.58,405758,INR,7101,5812,M_5812_00021,MID_400814_000021,400814
TX_00000640,0200,35,821.99,82199,821.992534264283,82199,INR,1438,5541,M_5541_00129,MID_400814_000129,400814
TX_00000641,0200,25,1993.7,199370,1993.7016458878231,199370,INR,3489,5541,M_5541_00113,MID_459110_000113,459110
TX_00000642,0200,69,2544.58,254458,2544.5785779643593,254458,INR,4453,5541,M_5541_00129,MID_400814_000129,400814
TX_00000643,0200,50,1701.35,170135,2772.75,277275,INR,4852,5542,M_5542_00077,MID_400814_000077,400814
TX_00000644,0200,59,691.4,69140,691.4032651010031,69140,INR,1210,5541,M_5541_00119,MID_524180_000119,524180
TX_00000645,0200,26,546.31,54631,546.3097194177553,54631,INR,956,5541,M_5541_00113,MID_459110_000113,459110
TX_00000646,0200,44,3620.03,362003,3290.09,329009,INR,5758,5542,M_5542_00012,MID_524180_000012,524180
TX_00000647,0200,52,541.03,54103,541.0283249687654,54103,INR,947,5541,M_5541_00132,MID_607152_000132,607152
TX_00000648,0200,38,169843.91,16984391,169843.90645621013,16984391,INR,297227,5411,M_5411_00073,MID_459110_000073,459110
TX_00000649,0200,43,1356.36,135636,1356.3575924153051,135636,INR,2374,5541,M_5541_00064,MID_459110_000064,459110
TX_00000650,0200,30,3126.62,312662,2812.32,281232,INR,4922,5542,M_5542_00060,MID_400814_000060,400814
TX_00000651,0200,43,1981.16,198116,1975.25,197525,INR,3457,5542,M_5542_00053,MID_524180_000053,524180
TX_00000652,0200,57,1686.71,168671,1686.709110406155,168671,INR,2952,5541,M_5541_00113,MID_459110_000113,459110
TX_00000653,0200,66,766.37,76637,1676.41,167641,INR,2934,5542,M_5542_00077,MID_400814_000077,400814
TX_00000654,0200,69,2034.4,203440,3348.67,334867,INR,5860,5542,M_5542_00121,MID_524180_000121,524180
TX_00000655,0200,39,1943.05,194305,1943.051413799516,194305,INR,3400,5411,M_5411_00058,MID_607152_000058,607152
TX_00000656,0200,61,2658.98,265898,2658.9848796592473,265898,INR,4653,5812,M_5812_00081,MID_400814_000081,400814
TX_00000657,0200,39,2871.34,287134,3235.64,323564,INR,5662,5812,M_5812_00112,MID_400814_000112,400814
TX_00000658,0200,51,2311.06,231106,2311.0574997266035,231106,INR,4044,5411,M_5411_00015,MID_607152_000015,607152
TX_00000659,0200,52,7458.54,745854,7458.54,745854,INR,13052,6513,M_6513_00022,MID_400814_000022,400814
TX_00000660,0200,48,900.63,90063,1069.53,106953,INR,1872,5812,M_5812_00021,MID_400814_000021,400814
TX_00000661,0200,45,126.35,12635,126.34848048776287,12635,INR,221,5411,M_5411_00049,MID_524180_000049,524180
TX_00000662,0200,59,944.37,94437,944.3688037853594,94437,INR,1653,5999,M_5999_00142,MID_459110_000142,459110
TX_00000663,0200,37,939.68,93968,939.6846913793039,93968,INR,1644,5814,M_5814_00141,MID_607152_000141,607152
TX_00000664,0200,37,640.88,64088,714.13,71413,INR,1250,5812,M_5812_00146,MID_524180_000146,524180
TX_00000665,0200,30,771.0,77100,771.0021183742865,77100,INR,1349,5912,M_5912_00101,MID_459110_000101,459110
TX_00000666,0200,69,311.1,31110,311.09756892445455,31110,INR,544,5311,M_5311_00116,MID_524180_000116,524180
TX_00000667,0200,46,1216.48,121648,1216.4795775238256,121648,INR,2129,5311,M_5311_00116,MID_524180_000116,524180
TX_00000668,0200,24,626.72,62672,626.7171648738235,62672,INR,1097,5912,M_5912_00048,MID_524180_000048,524180
TX_00000669,0200,24,2298.63,229863,2298.6306005218935,229863,INR,4023,5812,M_5812_00021,MID_400814_000021,400814
TX_00000670,0200,50,933.5,93350,933.504803624254,93350,INR,1634,5912,M_5912_00105,MID_607152_000105,607152
TX_00000671,0200,43,442.35,44235,530.03,53003,INR,928,5812,M_5812_00021,MID_400814_000021,400814
TX_00000672,0200,56,601.95,60195,669.24,66924,INR,1171,5812,M_5812_00021,MID_400814_000021,400814
TX_00000673,0200,51,736.7,73670,871.28,87128,INR,1525,5812,M_5812_00102,MID_607152_000102,607152
TX_00000674,0200,27,568.71,56871,637.65,63765,INR,1116,5812,M_5812_00021,MID_400814_000021,400814
TX_00000675,0200,67,1788.64,178864,1788.6433375319862,178864,INR,3130,5999,M_5999_00142,MID_459110_000142,459110
TX_00000676,0200,67,2381.55,238155,2381.553948816078,238155,INR,4168,5541,M_5541_00113,MID_459110_000113,459110
TX_00000677,0200,61,1314.39,131439,2920.07,292007,INR,5110,5542,M_5542_00053,MID_524180_000053,524180
TX_00000678,0200,54,1224.56,122456,1224.5600273700861,122456,INR,2143,5541,M_5541_00129,MID_400814_000129,400814
TX_00000679,0200,45,3315.09,331509,3315.0885078937044,331509,INR,5801,5541,M_5541_00119,MID_524180_000119,524180
TX_00000680,0200,64,816.84,81684,953.32,95332,INR,1668,5812,M_5812_00021,MID_400814_000021,400814
TX_00000681,0200,48,1383.69,138369,2775.11,277511,INR,4856,5542,M_5542_00053,MID_524180_000053,524180
TX_00000682,0200,41,4460.78,446078,4460.781797590405,446078,INR,7806,5541,M_5541_00113,MID_459110_000113,459110
TX_00000683,0200,24,1463.59,146359,3260.57,326057,INR,5706,5542,M_5542_00053,MID_524180_000053,524180
TX_00000684,0200,40,877.61,87761,877.6081028122034,87761,INR,1536,5311,M_5311_00104,MID_459110_000104,459110
TX_00000685,0200,44,1561.97,156197,1561.9663729976712,156197,INR,2733,5541,M_5541_00113,MID_459110_000113,459110
TX_00000686,0200,39,1457.47,145747,1457.4668821995836,145747,INR,2551,5944,M_5944_00072,MID_607152_000072,607152
TX_00000687,0200,59,994.95,99495,994.9514963254672,99495,INR,1741,5094,M_5094_00044,MID_607152_000044,607152
TX_00000688,0200,63,2479.92,247992,2746.97,274697,INR,4807,5812,M_5812_00021,MID_400814_000021,400814
TX_00000689,0200,49,1322.37,132237,1460.48,146048,INR,2556,5812,M_5812_00021,MID_400814_000021,400814
TX_00000690,0200,45,178557.21,17855721,178557.20879758144,17855721,INR,312475,5944,M_5944_00002,MID_524180_000002,524180
TX_00000691,0200,40,1775.52,177552,2149.53,214953,INR,3762,5542,M_5542_00077,MID_400814_000077,400814
TX_00000692,0200,40,435.28,43528,435.28188678934663,43528,INR,762,5411,M_5411_00098,MID_524180_000098,524180
TX_00000693,0200,70,594.75,59475,594.7498779990177,59475,INR,1041,5814,M_5814_00066,MID_524180_000066,524180
TX_00000694,0200,24,1141.4,114140,1275.53,127553,INR,2232,5812,M_5812_00021,MID_400814_000021,400814
TX_00000695,0200,27,422.87,42287,506.55,50655,INR,886,5812,M_5812_00021,MID_400814_000021,400814
TX_00000696,0200,54,1421.54,142154,1421.5392255683212,142154,INR,2488,5541,M_5541_00062,MID_524180_000062,524180
TX_00000697,0200,56,973.67,97367,1107.65,110765,INR,1938,5812,M_5812_00102,MID_607152_000102,607152
TX_00000698,0200,46,1455.8,145580,1701.03,170103,INR,2977,5812,M_5812_00102,MID_607152_000102,607152
TX_00000699,0200,28,4709.76,470976,4709.763179509336,470976,INR,8242,5411,M_5411_00068,MID_524180_000068,524180
TX_00000700,0200,34,1040.97,104097,1040.9669801046055,104097,INR,1822,5411,M_5411_00068,MID_524180_000068,524180
TX_00000701,0200,51,8755.95,875595,10347.44,1034744,INR,18108,5812,M_5812_00081,MID_400814_000081,400814
TX_00000702,0200,34,1268.54,126854,2299.21,229921,INR,4024,5542,M_5542_00053,MID_524180_000053,524180
TX_00000703,0200,60,2404.64,240464,2723.99,272399,INR,4767,5812,M_5812_00021,MID_400814_000021,400814
TX_00000704,0200,40,582.86,58286,582.8572213748286,58286,INR,1020,5541,M_5541_00113,MID_459110_000113,459110
TX_00000705,0200,70,3305.03,330503,3305.034438499713,330503,INR,5784,5411,M_5411_00050,MID_524180_000050,524180
TX_00000706,0200,35,1383.67,138367,1625.02,162502,INR,2844,5812,M_5812_00021,MID_400814_000021,400814
TX_00000707,0200,63,1008.38,100838,1120.3,112030,INR,1961,5812,M_5812_00021,MID_400814_000021,400814
TX_00000708,0200,24,466.4,46640,537.69,53769,INR,941,5812,M_5812_00107,MID_400814_000107,400814
