transaction_id,card_id,merchant_id,syndicate_id,botnet_cluster_id,mule_ring_id,beneficiary_account_id,ip_subnet_prefix,device_fingerprint_id
TX_00000942,CARD_000677,M_5812_00021,,,,,,
TX_00000943,CARD_000132,M_5814_00066,,,,,,
TX_00000944,CARD_000132,M_5814_00066,,,,,,
TX_00000945,CARD_000132,M_5814_00066,,,,,,
TX_00000946,CARD_000132,M_5812_00093,,,,,,
TX_00000947,CARD_000136,M_5812_00032,,,,,,
TX_00000948,CARD_000819,M_5812_00021,,,,,,
TX_00000949,CARD_000136,M_5812_00032,,,,,,
TX_00000950,CARD_000819,M_5812_00021,,,,,,
TX_00000951,CARD_000819,M_5812_00021,,,,,,
TX_00000952,CARD_000251,M_5411_00139,,,,,,
TX_00000953,CARD_000136,M_5812_00032,,,,,,
TX_00000954,CARD_000819,M_5812_00021,,,,,,
TX_00000955,CARD_000136,M_5999_00142,,,,,,
TX_00000956,CARD_000275,M_5812_00021,,,,,,
TX_00000957,CARD_000136,M_5311_00116,,,,,,
TX_00000958,CARD_000819,M_5311_00052,,,,,,
TX_00000959,CARD_000819,M_5311_00052,,,,,,
TX_00000960,CARD_000819,M_5411_00068,,,,,,
TX_00000961,CARD_000043,M_5999_00142,,,,,,
TX_00000962,CARD_000819,M_5311_00052,,,,,,
TX_00000963,CARD_000043,M_5999_00142,,,,,,
TX_00000964,CARD_000043,M_5814_00066,,,,,,
TX_00000965,CARD_000043,M_5541_00113,,,,,,
TX_00000966,CARD_000627,M_5812_00021,,,,,,
TX_00000967,CARD_000592,M_5812_00021,,,,,,
TX_00000968,CARD_000184,M_5812_00021,,,,,,
TX_00000969,CARD_000184,M_5999_00142,,,,,,
TX_00000970,CARD_000184,M_5814_00066,,,,,,
TX_00000971,CARD_000184,M_5812_00021,,,,,,
TX_00000972,CARD_000428,M_5812_00123,,,,,,
TX_00000973,CARD_000428,M_5812_00123,,,,,,
TX_00000974,CARD_000428,M_5812_00021,,,,,,
TX_00000975,CARD_000662,M_5541_00113,,,,,,
TX_00000976,CARD_000662,M_5541_00113,,,,,,
TX_00000977,CARD_000523,M_5812_00021,,,,,,
TX_00000978,CARD_000523,M_5812_00102,,,,,,
TX_00000979,CARD_000523,M_5812_00102,,,,,,
TX_00000980,CARD_000989,M_5999_00142,,,,,,
TX_00000981,CARD_000989,M_5812_00021,,,,,,
TX_00000982,CARD_000523,M_5812_00102,,,,,,
TX_00000983,CARD_000523,M_5814_00089,,,,,,
TX_00000984,CARD_000523,M_5812_00102,,,,,,
TX_00000985,CARD_000523,M_5732_00018,,,,,,
TX_00000986,CARD_000523,M_5411_00068,,,,,,
TX_00000987,CARD_000681,M_5542_00121,,,,,,
TX_00000988,CARD_000681,M_5542_00121,,,,,,
TX_00000989,CARD_000681,M_5814_00066,,,,,,
TX_00000990,CARD_000681,M_5542_00121,,,,,,
TX_00000991,CARD_000165,M_5411_00038,,,,,,
TX_00000992,CARD_000702,M_5094_00041,,,,,,
TX_00000993,CARD_000702,M_5812_00021,,,,,,
TX_00000994,CARD_000702,M_5812_00021,,,,,,
TX_00000995,CARD_000587,M_5311_00116,,,,,,
TX_00000996,CARD_000702,M_5812_00021,,,,,,
TX_00000997,CARD_000702,M_5812_00021,,,,,,
TX_00000998,CARD_000587,M_5812_00021,,,,,,
TX_00000999,CARD_000702,M_5999_00136,,,,,,
